Fracción Volumen,Radio (nm),Espesor de la película (nm),Índice de absorción
3.0,15.0,108.0,0.0002803293225679
3.0,15.0,108.0,0.0006061213547398
3.0,15.0,108.0,0.0142657777989262
3.0,15.0,109.0,0.0017296769306371
3.0,15.0,108.0,0.0011860688348703
3.0,15.0,108.0,7.45793454292e-05
3.0,15.0,108.0,0.0031284147390216
3.0,15.0,109.0,
3.0,17.0,121.0,0.001233058019007
3.0,15.0,108.0,0.0046951991765652
3.0,16.0,111.0,
3.0,15.0,108.0,0.0003076040837255
3.0,15.0,108.0,0.0005767189029472
3.0,15.0,108.0,0.0011765372561578
3.0,15.0,108.0,4.84218430148e-05
3.0,15.0,108.0,0.0015411059136445
3.0,15.0,108.0,0.0039998527520367
3.0,15.0,109.0,0.0003350664472041
3.0,15.0,108.0,0.0033763102028997
3.0,15.0,108.0,0.0009831885077645
3.0,16.0,110.0,0.0504443329245904
3.0,15.0,108.0,0.0019938817485069
3.0,15.0,108.0,0.0035680404703489
3.0,15.0,108.0,0.0004083146133881
3.0,15.0,109.0,0.0073811019431793
3.0,15.0,108.0,0.0019187039505068
3.0,15.0,109.0,0.0028303546157197
3.0,15.0,110.0,0.0004916929206997
3.0,15.0,108.0,0.0014827801930251
3.0,15.0,108.0,
3.0,15.0,108.0,0.0068783014637713
3.0,15.0,109.0,
3.0,15.0,108.0,
3.0,15.0,109.0,7.973121339165845e-06
3.0,15.0,108.0,0.0041953210000377
3.0,15.0,108.0,
3.0,15.0,108.0,0.0006978926242106
3.0,15.0,108.0,0.0004974873288986
3.0,15.0,108.0,0.0011193309853213
3.0,15.0,108.0,0.0025698229403316
3.0,15.0,108.0,0.0021440367970993
3.0,15.0,109.0,0.0021079638198546
3.0,15.0,108.0,
3.0,16.0,111.0,0.0006061699723893
3.0,15.0,108.0,0.003421048647949
3.0,15.0,108.0,0.001790790915078
3.0,15.0,108.0,0.0007353374477182
3.0,15.0,109.0,0.0046856906750194
3.0,15.0,108.0,
3.0,15.0,108.0,0.0020566050065787
3.0,15.0,108.0,0.0025215224244531
3.0,15.0,108.0,0.002571635988563
3.0,15.0,109.0,0.0012910557055087
3.0,15.0,108.0,
3.0,15.0,108.0,0.0018255966488933
3.0,15.0,108.0,0.0005108947239574
3.0,15.0,109.0,0.0032810134700052
3.0,15.0,108.0,0.0008536348046615
3.0,15.0,108.0,0.0018902338476272
3.0,15.0,108.0,0.0010915140016886
3.0,15.0,108.0,
3.0,15.0,108.0,0.0007246743150506
3.0,15.0,108.0,0.0019572837100929
3.0,15.0,108.0,
3.0,15.0,108.0,0.0033712225004172
3.0,15.0,108.0,0.0087274103254332
3.0,15.0,108.0,0.0239355247975118
3.0,15.0,108.0,0.00152719343509
3.0,15.0,108.0,0.0014159179940799
3.0,15.0,108.0,0.0034089921391696
3.0,15.0,109.0,
3.0,15.0,108.0,0.0009893164477815
3.0,15.0,109.0,0.0093322886346155
3.0,15.0,108.0,0.0032774334078129
3.0,15.0,108.0,
3.0,15.0,108.0,0.0016560790333355
3.0,15.0,108.0,0.0004703033958452
3.0,15.0,108.0,0.0037268647733443
3.0,15.0,108.0,0.0078074529123282
3.0,15.0,108.0,
3.0,15.0,109.0,0.0109218480260219
3.0,15.0,109.0,0.0006472604597293
3.0,15.0,108.0,0.0005099252322745
3.0,15.0,108.0,0.0024325560211583
3.0,15.0,108.0,
3.0,15.0,108.0,0.0038321432943951
3.0,15.0,108.0,0.0019588009577336
3.0,15.0,109.0,0.0055026199337106
3.0,15.0,109.0,0.0015931609968077
3.0,15.0,108.0,0.0005152064934083
3.0,15.0,108.0,0.0005298820779866
3.0,15.0,108.0,0.0086212618394954
3.0,15.0,108.0,0.0009768837706993
3.0,15.0,108.0,0.0008789328338461
3.0,15.0,108.0,0.0226237260290996
3.0,15.0,108.0,0.0005472801405364
3.0,15.0,108.0,0.0019823446022338
3.0,15.0,109.0,0.0006266711167838
3.0,15.0,108.0,0.0018719854158795
3.0,16.0,112.0,0.001804902128415
3.0,15.0,108.0,
3.0,15.0,108.0,0.0043088247283843
3.0,15.0,108.0,0.0011343889312877
3.0,15.0,108.0,
3.0,15.0,108.0,0.0020808407083927
3.0,15.0,108.0,0.0020778533909162
3.0,15.0,108.0,
3.0,15.0,108.0,0.0056343413845027
3.0,15.0,108.0,0.0006881939381547
3.0,15.0,108.0,0.0004563762399441
3.0,15.0,108.0,
3.0,15.0,108.0,0.0067971160371275
3.0,15.0,108.0,
3.0,15.0,108.0,0.0010102211091627
3.0,15.0,108.0,0.0024966551222316
3.0,15.0,108.0,
3.0,15.0,108.0,0.0032020542778678
3.0,15.0,108.0,0.0023724411252955
3.0,17.0,119.0,0.0073538041103218
3.0,15.0,108.0,
3.0,15.0,108.0,0.000502925695602
3.0,15.0,108.0,0.004965469958041
3.0,15.0,108.0,0.0011640751552451
3.0,15.0,108.0,0.0107353644679587
3.0,15.0,109.0,0.0005302990069128
3.0,15.0,108.0,0.0004860168013444
3.0,15.0,108.0,0.0001277031167619
3.0,15.0,108.0,0.0019094439334358
3.0,15.0,108.0,0.001950914816684
3.0,15.0,108.0,0.0020462859577293
3.0,15.0,108.0,0.0027937005850139
3.0,15.0,109.0,0.014561338389965
3.0,15.0,108.0,0.0051943490249791
3.0,15.0,108.0,0.0005719737938494
3.0,15.0,108.0,0.0015632228166793
3.0,15.0,109.0,
3.0,15.0,108.0,0.0004962119130565
3.0,15.0,108.0,0.0004387385742286
3.0,15.0,109.0,0.0010899319091754
3.0,15.0,108.0,0.0018420576381273
3.0,15.0,108.0,0.0010992987207794
3.0,15.0,108.0,0.0003463968445474
3.0,15.0,109.0,0.001570009624223
3.0,15.0,108.0,0.0019189086023661
3.0,15.0,109.0,0.0018612260567749
3.0,15.0,109.0,0.0004440179586449
3.0,15.0,109.0,0.0033919305755006
3.0,15.0,108.0,0.0010555727148597
3.0,15.0,109.0,0.0011320791275174
3.0,15.0,108.0,0.0282099232406503
3.0,15.0,108.0,
3.0,15.0,109.0,0.0020979904942673
3.0,15.0,108.0,0.0010966235181912
3.0,15.0,108.0,0.0032128997297266
3.0,15.0,109.0,0.0019161386399018
3.0,15.0,108.0,0.0094537551723447
3.0,15.0,108.0,0.0001052360548025
3.0,15.0,108.0,0.0013260025970659
3.0,15.0,108.0,0.0019535734351161
3.0,16.0,110.0,0.0001164082977945
3.0,15.0,108.0,0.0075135153956435
3.0,15.0,108.0,0.0018620971664479
3.0,15.0,108.0,0.0029909432819821
3.0,15.0,108.0,0.0019339167026531
3.0,15.0,108.0,
3.0,15.0,108.0,0.0009436813525334
3.0,15.0,109.0,
3.0,15.0,108.0,0.0023076053665966
3.0,15.0,108.0,0.0006487165708322
3.0,15.0,108.0,0.0072934563397924
3.0,15.0,109.0,0.0094591267810327
3.0,15.0,110.0,0.0034384635327996
3.0,15.0,108.0,0.0006567981173764
3.0,15.0,109.0,0.007387547297091
3.0,15.0,108.0,0.0009244776701326
3.0,15.0,108.0,0.0025438099817283
3.0,15.0,108.0,0.0195257890203773
3.0,15.0,108.0,0.0002278661537276
3.0,15.0,108.0,2.69392721483e-05
3.0,15.0,108.0,0.0023348142878772
3.0,15.0,108.0,0.0010720912733935
3.0,16.0,110.0,0.0020819424481686
3.0,16.0,110.0,0.0005100731471612
3.0,15.0,108.0,0.0118060871341074
3.0,15.0,108.0,
3.0,15.0,108.0,0.0015470485954058
3.0,15.0,108.0,0.0059529203063513
3.0,15.0,108.0,0.0495753788657003
3.0,16.0,110.0,0.0026911123574867
3.0,15.0,108.0,0.0031480311602043
3.0,15.0,108.0,0.0091108772216463
3.0,15.0,108.0,0.0027391135132362
3.0,15.0,108.0,0.0020896997779154
3.0,15.0,108.0,0.0019767060687025
3.0,15.0,109.0,0.0018634672054509
3.0,15.0,108.0,0.0108190982753488
3.0,15.0,109.0,0.0039608488828804
3.0,15.0,108.0,0.0012422549077236
3.0,15.0,108.0,0.0094259764052362
3.0,15.0,108.0,0.0002018905131093
3.0,15.0,108.0,0.0015661148229048
3.0,15.0,109.0,0.0031642316832389
3.0,15.0,108.0,0.002098632167047
3.0,15.0,108.0,0.0016974978269296
3.0,15.0,108.0,
3.0,15.0,108.0,0.0015898235089012
3.0,15.0,108.0,
3.0,15.0,109.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0010892124588973
3.0,15.0,108.0,0.0021513010792214
3.0,15.0,108.0,0.0008927190112149
3.0,15.0,108.0,0.0016421998786458
3.0,15.0,108.0,0.001228610981251
3.0,15.0,108.0,0.0692981243594252
3.0,15.0,108.0,0.0027267270899843
3.0,15.0,108.0,0.0021197000739906
3.0,15.0,108.0,0.0001234474087546
3.0,15.0,108.0,0.0022791510335826
3.0,15.0,108.0,0.0007060201508959
3.0,15.0,109.0,0.0019927605535793
3.0,15.0,108.0,0.0024008399490792
3.0,15.0,109.0,
3.0,15.0,108.0,0.0044585638359704
3.0,15.0,109.0,0.0021590897346264
3.0,15.0,108.0,0.0010985602064004
3.0,15.0,108.0,0.0013151091183115
3.0,15.0,108.0,0.0018714972947495
3.0,15.0,109.0,0.0040939697028295
3.0,15.0,108.0,0.0084186630604731
3.0,15.0,108.0,0.0007913464860876
3.0,15.0,108.0,0.0081363382996751
3.0,15.0,108.0,0.0004701823662618
3.0,15.0,108.0,0.0077783773756099
3.0,15.0,109.0,
3.0,15.0,108.0,0.0021580151548669
3.0,15.0,108.0,0.0123495904507554
3.0,15.0,109.0,0.0022483692403681
3.0,15.0,109.0,0.0015684229103851
3.0,15.0,108.0,0.0003000612942582
3.0,15.0,108.0,
3.0,15.0,108.0,0.0055211837983432
3.0,15.0,108.0,0.0005735767197037
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,109.0,
3.0,15.0,108.0,0.00355222415996
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0022464306410717
3.0,15.0,108.0,0.0025698884061853
3.0,15.0,108.0,0.0080643186618275
3.0,15.0,109.0,
3.0,15.0,108.0,
3.0,15.0,109.0,0.0007812394466612
3.0,15.0,108.0,0.0062842807429314
3.0,15.0,109.0,0.0109554925220255
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.001333860317776
3.0,15.0,108.0,0.0002006009585441
3.0,15.0,110.0,0.0007254593066256
3.0,15.0,108.0,0.0082733239085331
3.0,15.0,108.0,0.0004954373313097
3.0,15.0,110.0,0.0119186504255448
3.0,15.0,108.0,0.0049771044241401
3.0,15.0,109.0,0.001843026158812
3.0,15.0,109.0,0.0006941869078869
3.0,15.0,108.0,0.0003613048141576
3.0,15.0,108.0,0.0026982962568983
3.0,15.0,108.0,0.0007739740067024
3.0,15.0,108.0,0.0017774367664702
3.0,15.0,108.0,0.0014966979480803
3.0,15.0,109.0,0.0079447289707972
3.0,15.0,109.0,0.0005181473495265
3.0,15.0,108.0,0.0096281201366648
3.0,15.0,108.0,0.0177807320732011
3.0,15.0,108.0,0.0386429074505845
3.0,15.0,108.0,0.0021100587963082
3.0,15.0,108.0,0.0012370740515578
3.0,15.0,108.0,0.0038876995839987
3.0,15.0,108.0,0.0011201310941689
3.0,15.0,109.0,
3.0,15.0,108.0,0.0031110295479587
3.0,15.0,108.0,0.001253896578563
3.0,15.0,108.0,0.0028979005482262
3.0,15.0,108.0,0.0004259674647231
3.0,15.0,108.0,0.0019685388482791
3.0,15.0,108.0,
3.0,15.0,108.0,0.0131408839585192
3.0,15.0,109.0,0.0015370682377863
3.0,15.0,108.0,0.0062403654123327
3.0,15.0,108.0,0.0018950285952657
3.0,15.0,108.0,0.0128352701249626
3.0,15.0,108.0,0.0373292809094622
3.0,15.0,108.0,0.0048283173489435
3.0,16.0,111.0,
3.0,15.0,109.0,
3.0,15.0,109.0,
3.0,15.0,109.0,0.0022530952433811
3.0,15.0,108.0,0.0012530396177766
3.0,15.0,108.0,0.0002987915463367
3.0,15.0,108.0,
3.0,15.0,108.0,0.0022234670938573
3.0,15.0,109.0,0.0016065634024136
3.0,15.0,108.0,0.0029225323986098
3.0,15.0,108.0,
3.0,15.0,109.0,0.0129360238087685
3.0,16.0,113.0,0.011185773413823
3.0,15.0,108.0,0.0088080625903772
3.0,16.0,111.0,0.0031475731376421
3.0,15.0,108.0,0.001690553412962
3.0,15.0,109.0,0.0002057707294063
3.0,15.0,108.0,
3.0,15.0,108.0,0.0021979024429766
3.0,15.0,108.0,0.000881744600374
3.0,15.0,108.0,
3.0,15.0,108.0,0.0041282947127532
3.0,15.0,108.0,0.0009818391305022
3.0,15.0,108.0,0.0003807591197822
3.0,15.0,108.0,0.0045153204169614
3.0,15.0,108.0,0.0029932714295543
3.0,15.0,108.0,0.0008140019231655
3.0,15.0,108.0,0.0006995445061839
3.0,15.0,109.0,
3.0,15.0,109.0,0.0310169864455585
3.0,15.0,109.0,
3.0,15.0,108.0,0.0072584262232837
3.0,15.0,108.0,0.0005842389466968
3.0,15.0,108.0,0.0012710850475238
3.0,15.0,108.0,0.0019242787953241
3.0,15.0,108.0,0.0023618185290425
3.0,15.0,108.0,0.0021723735028214
3.0,15.0,108.0,
3.0,15.0,109.0,0.0001860640887996
3.0,15.0,109.0,0.001605228142134
3.0,15.0,108.0,
3.0,15.0,108.0,0.0077465163860491
3.0,15.0,108.0,
3.0,15.0,109.0,0.0005004835936094
3.0,15.0,108.0,0.000555801329554
3.0,15.0,109.0,0.0007434566803951
3.0,15.0,108.0,0.0143143505646683
3.0,15.0,108.0,0.015618227542794
3.0,15.0,108.0,0.0024570930951917
3.0,16.0,113.0,0.0162408149761698
3.0,15.0,108.0,0.0009785099185946
3.0,15.0,108.0,0.0014233507829354
3.0,15.0,108.0,
3.0,15.0,108.0,0.0008500883101492
3.0,15.0,108.0,0.0061135065541107
3.0,15.0,108.0,0.0043302930364616
3.0,15.0,108.0,0.0099086497141037
3.0,15.0,108.0,0.0005410805996617
3.0,15.0,108.0,8.18464801443e-05
3.0,15.0,108.0,0.0004358493599713
3.0,15.0,108.0,0.0008954865858994
3.0,15.0,109.0,
3.0,15.0,108.0,0.0006620016464867
3.0,15.0,108.0,
3.0,16.0,110.0,0.0001366753733247
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0009982824023791
3.0,15.0,108.0,
3.0,15.0,108.0,0.0012113327237727
3.0,15.0,109.0,0.0004199157276308
3.0,16.0,112.0,0.0011470954993419
3.0,15.0,108.0,0.0023928049671733
3.0,15.0,108.0,
3.0,15.0,110.0,0.0016240964142697
3.0,15.0,108.0,5.44848847273e-05
3.0,15.0,108.0,0.0138080053578889
3.0,15.0,108.0,0.003783335497317
3.0,15.0,108.0,0.0029415467156281
3.0,15.0,108.0,
3.0,15.0,109.0,
3.0,15.0,108.0,0.0020343665135273
3.0,15.0,108.0,0.0012403880998571
3.0,15.0,108.0,0.0001824641187133
3.0,15.0,108.0,0.0031000520026008
3.0,15.0,109.0,0.0004744445706228
3.0,15.0,109.0,
3.0,15.0,108.0,0.0022293390123119
3.0,15.0,108.0,0.008414727731848
3.0,15.0,108.0,0.0129554501750445
3.0,15.0,108.0,0.0027325644579549
3.0,15.0,108.0,0.0150553514605099
3.0,15.0,108.0,0.0099130644069416
3.0,15.0,108.0,0.0017242906420617
3.0,15.0,108.0,0.0007561216001
3.0,15.0,108.0,0.0023227899105185
3.0,15.0,108.0,
3.0,15.0,108.0,0.0001826162527863
3.0,15.0,108.0,0.0034837420091767
3.0,15.0,108.0,0.0001127561379971
3.0,15.0,108.0,
3.0,15.0,108.0,0.0025176664820408
3.0,15.0,109.0,0.0095610107023961
3.0,15.0,108.0,0.0097039350379278
3.0,15.0,108.0,0.0022896866011577
3.0,15.0,108.0,0.0016572498852878
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,109.0,0.002029505338132
3.0,15.0,108.0,0.0036598431298871
3.0,15.0,109.0,0.0004856860196222
3.0,15.0,108.0,
3.0,15.0,108.0,0.0020658805338244
3.0,15.0,108.0,0.0008139036651015
3.0,15.0,108.0,0.0004304491554949
3.0,15.0,108.0,
3.0,15.0,108.0,0.000200320521825
3.0,15.0,108.0,0.0113961796827187
3.0,15.0,108.0,0.0010121465007615
3.0,15.0,108.0,
3.0,15.0,108.0,0.0006430877229664
3.0,15.0,109.0,0.0085794292675573
3.0,15.0,109.0,0.0015635008482098
3.0,15.0,108.0,0.003669595596349
3.0,15.0,109.0,0.0014942656146718
3.0,15.0,108.0,0.0010202232356132
3.0,15.0,108.0,0.0022124690609063
3.0,15.0,108.0,0.0008086055624902
3.0,15.0,108.0,0.0014589978935273
3.0,15.0,108.0,
3.0,15.0,108.0,0.0005853551062855
3.0,15.0,108.0,0.0033763776539022
3.0,15.0,109.0,0.0022462382013739
3.0,15.0,109.0,0.001161500534279
3.0,15.0,109.0,0.0012356960917034
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0007076702293425
3.0,15.0,108.0,0.003921894563378
3.0,15.0,108.0,0.0040291804473316
3.0,15.0,108.0,0.0014929761777621
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0032258927136424
3.0,15.0,108.0,0.001963763589654
3.0,15.0,108.0,0.0003480166284288
3.0,15.0,108.0,
3.0,15.0,108.0,0.013142752658752
3.0,15.0,109.0,0.0002911478756717
3.0,15.0,108.0,0.000320686088622
3.0,15.0,109.0,0.0055392035251191
3.0,15.0,108.0,0.0019989046390964
3.0,15.0,108.0,0.0002274474530531
3.0,15.0,109.0,
3.0,15.0,109.0,0.0003936795430148
3.0,15.0,109.0,0.0009906263067453
3.0,15.0,109.0,0.0052346520333071
3.0,15.0,108.0,0.0011239088539049
3.0,16.0,110.0,0.0019543507543795
3.0,15.0,108.0,0.0027830245190909
3.0,15.0,108.0,0.0003348833128085
3.0,15.0,109.0,0.0020355106420663
3.0,15.0,109.0,0.0011856233101055
3.0,15.0,108.0,0.0021422743693634
3.0,15.0,108.0,
3.0,15.0,108.0,0.0019456406106733
3.0,15.0,108.0,0.003334630545995
3.0,15.0,109.0,
3.0,15.0,110.0,0.0026322083767176
3.0,15.0,109.0,0.0021666846345626
3.0,15.0,109.0,0.0005217255917986
3.0,15.0,109.0,0.0070938894036161
3.0,15.0,108.0,0.0025581652815967
3.0,15.0,108.0,0.0008825878591259
3.0,15.0,108.0,
3.0,15.0,108.0,0.0022862549640383
3.0,15.0,108.0,0.0020874933264375
3.0,15.0,108.0,0.0017086418373711
3.0,15.0,108.0,0.0091913009115617
3.0,15.0,108.0,0.0009453577086164
3.0,15.0,109.0,0.0009318404913798
3.0,15.0,108.0,0.0026966816230071
3.0,15.0,108.0,
3.0,15.0,109.0,0.0036129809736327
3.0,15.0,108.0,
3.0,15.0,108.0,0.0011344728502448
3.0,15.0,108.0,0.0067213518523325
3.0,15.0,108.0,0.0002357673148439
3.0,15.0,108.0,
3.0,15.0,108.0,0.0022050745712717
3.0,15.0,108.0,0.0018470177109966
3.0,15.0,108.0,0.001032154331246
3.0,15.0,108.0,0.0136237829847915
3.0,15.0,108.0,0.0198513238329713
3.0,15.0,108.0,0.0022551673648558
3.0,15.0,109.0,
3.0,16.0,110.0,0.0093236578024344
3.0,15.0,108.0,
3.0,15.0,108.0,0.0013517839129543
3.0,15.0,108.0,0.0032780705258564
3.0,15.0,108.0,0.000882629612748
3.0,15.0,108.0,0.0001092496141692
3.0,16.0,115.0,0.0007902067905102
3.0,15.0,108.0,0.0004745166592287
3.0,15.0,108.0,0.0008013741957403
3.0,15.0,108.0,0.001034532542965
3.0,15.0,108.0,0.0092000564758991
3.0,15.0,108.0,0.001396247844413
3.0,15.0,108.0,0.0017029332651082
3.0,15.0,108.0,0.0060549080667276
3.0,15.0,108.0,0.0022039134869979
3.0,15.0,108.0,0.000629110886193
3.0,15.0,108.0,0.0073873036306065
3.0,15.0,108.0,0.1017392594188415
3.0,15.0,109.0,0.0073339957456806
3.0,15.0,108.0,
3.0,15.0,108.0,0.0015959985736226
3.0,15.0,108.0,0.0043615433759498
3.0,15.0,109.0,
3.0,15.0,108.0,0.0002506495392611
3.0,15.0,108.0,0.0022668795052937
3.0,15.0,108.0,0.0008372810458101
3.0,15.0,108.0,3.32864631668e-05
3.0,15.0,108.0,
3.0,15.0,108.0,0.0171110723898326
3.0,15.0,108.0,0.0022234038348204
3.0,15.0,108.0,
3.0,15.0,108.0,0.0034594391831988
3.0,15.0,108.0,0.0028259211496626
3.0,15.0,108.0,0.0031852874894894
3.0,15.0,108.0,
3.0,15.0,108.0,0.0020288855701521
3.0,15.0,108.0,0.000835736697823
3.0,15.0,108.0,0.0005037914567863
3.0,15.0,108.0,0.0135589558040835
3.0,16.0,113.0,0.0007074234957125
3.0,15.0,108.0,
3.0,15.0,108.0,0.003006273527806
3.0,15.0,108.0,0.0038216535061606
3.0,15.0,109.0,0.0022056148587869
3.0,15.0,109.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0009276567698907
3.0,15.0,108.0,0.0081675937692392
3.0,15.0,108.0,0.00291520454905
3.0,15.0,108.0,
3.0,15.0,108.0,0.0123846896302826
3.0,15.0,108.0,0.0011103986113154
3.0,15.0,108.0,0.0014619316373118
3.0,15.0,110.0,0.0098278140408408
3.0,15.0,108.0,0.008128766487549
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,109.0,0.0018736273329329
3.0,15.0,108.0,0.0017922061175527
3.0,15.0,108.0,0.0018511307534031
3.0,15.0,108.0,
3.0,15.0,108.0,0.0004437048134849
3.0,15.0,108.0,0.0012882457233333
3.0,15.0,108.0,0.0016206033773939
3.0,15.0,108.0,0.0033693425848603
3.0,15.0,108.0,0.000158561684035
3.0,15.0,110.0,
3.0,15.0,109.0,0.001244788991177
3.0,16.0,110.0,2.63171425027e-05
3.0,15.0,108.0,
3.0,15.0,108.0,0.0031273550086547
3.0,15.0,109.0,0.0030902944023591
3.0,15.0,108.0,0.000226781346428
3.0,16.0,111.0,0.0064487050067347
3.0,15.0,108.0,
3.0,15.0,109.0,
3.0,15.0,108.0,0.0018332280318494
3.0,15.0,108.0,
3.0,15.0,108.0,0.0002387039499374
3.0,15.0,108.0,0.0012536639005361
3.0,15.0,109.0,0.0007683363903563
3.0,15.0,108.0,0.0036384546268166
3.0,15.0,109.0,0.0078008157585182
3.0,15.0,108.0,
3.0,15.0,108.0,0.0083625561928314
3.0,15.0,108.0,0.0018971767742105
3.0,15.0,109.0,
3.0,15.0,108.0,0.0024395530487426
3.0,15.0,108.0,0.0005573656288197
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0018646777830271
3.0,15.0,109.0,0.0009644601496286
3.0,15.0,108.0,0.0089504671130848
3.0,15.0,108.0,0.015167134247452
3.0,15.0,108.0,
3.0,15.0,108.0,0.0039490437079232
3.0,15.0,108.0,0.005614782507638
3.0,15.0,109.0,0.015396326564532
3.0,15.0,108.0,
3.0,15.0,109.0,0.0009978909865019
3.0,15.0,109.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0020682660606294
3.0,15.0,108.0,0.0005281107485382
3.0,15.0,108.0,0.0004558607566371
3.0,15.0,108.0,0.0070651294043155
3.0,15.0,109.0,0.0056229203261788
3.0,15.0,108.0,0.0017537457534062
3.0,15.0,108.0,0.0020613703682799
3.0,15.0,108.0,0.0011067469384765
3.0,15.0,109.0,0.0027641925534226
3.0,15.0,109.0,0.0131884890158648
3.0,15.0,108.0,0.001662335305407
3.0,15.0,108.0,
3.0,15.0,108.0,0.0016983470071351
3.0,15.0,108.0,0.0022046233751445
3.0,15.0,109.0,0.0010198344984701
3.0,15.0,108.0,0.0008326115886367
3.0,15.0,108.0,8.51562060962e-05
3.0,15.0,108.0,0.0010295765889609
3.0,15.0,108.0,0.0001911822541244
3.0,15.0,109.0,0.0043871059379457
3.0,15.0,108.0,0.0007743313608921
3.0,15.0,108.0,
3.0,15.0,108.0,0.0021662196261394
3.0,15.0,109.0,0.0022050047013523
3.0,15.0,108.0,0.0019987119575736
3.0,16.0,115.0,0.0005080019436392
3.0,15.0,108.0,0.0019761959302808
3.0,15.0,108.0,0.0010174692901031
3.0,16.0,111.0,0.0022265909674184
3.0,15.0,108.0,0.0006022157663354
3.0,15.0,109.0,
3.0,15.0,109.0,0.009616807296682
3.0,15.0,108.0,0.0011183980475114
3.0,15.0,108.0,0.0001070192527604
3.0,15.0,108.0,0.0009589389641304
3.0,15.0,108.0,
3.0,15.0,108.0,0.0002743153101493
3.0,15.0,108.0,
3.0,15.0,108.0,0.0005359744695343
3.0,15.0,108.0,0.0020431016473338
3.0,15.0,108.0,0.0017207361578648
3.0,15.0,108.0,0.000799739201864
3.0,15.0,109.0,0.0031891046960647
3.0,15.0,109.0,0.0005227101119159
3.0,15.0,108.0,0.0004996919480034
3.0,15.0,109.0,0.0026136178357474
3.0,15.0,108.0,0.0004484155667569
3.0,15.0,109.0,
3.0,15.0,108.0,0.0008227799703557
3.0,15.0,108.0,0.0005090389155936
3.0,15.0,108.0,0.0212775380744472
3.0,15.0,108.0,
3.0,15.0,109.0,0.000513723837926
3.0,15.0,108.0,0.0054299407269439
3.0,15.0,108.0,0.0044251308196835
3.0,15.0,108.0,0.0012733108207287
3.0,15.0,108.0,0.0012458297326209
3.0,15.0,108.0,0.001915238190803
3.0,15.0,109.0,0.0100280122295332
3.0,15.0,108.0,0.0006672431663823
3.0,15.0,108.0,0.0145528022594773
3.0,15.0,109.0,0.0009366248221216
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,109.0,0.000697552272925
3.0,15.0,108.0,0.0021102805789406
3.0,15.0,109.0,0.0021583304619261
3.0,15.0,110.0,0.0029271076191816
3.0,15.0,108.0,0.0041139574738133
3.0,15.0,108.0,0.0010818572752369
3.0,15.0,108.0,0.0004848595383906
3.0,15.0,108.0,0.0022522554245712
3.0,15.0,108.0,0.001712955589615
3.0,15.0,108.0,0.0051120882171543
3.0,15.0,108.0,0.0039929072275646
3.0,15.0,108.0,0.0091748800676492
3.0,15.0,108.0,0.0015002348071003
3.0,15.0,109.0,
3.0,16.0,110.0,0.0051782945905698
3.0,15.0,108.0,1.61808333918e-05
3.0,15.0,108.0,0.0006972083126804
3.0,15.0,108.0,0.001594774627354
3.0,15.0,109.0,0.0005068327420845
3.0,15.0,108.0,
3.0,15.0,108.0,0.0050343810438624
3.0,15.0,108.0,0.0017577464801907
3.0,15.0,108.0,0.002247947497039
3.0,15.0,108.0,
3.0,15.0,109.0,0.0024235204574898
3.0,15.0,108.0,0.0020606558284332
3.0,15.0,108.0,0.0092345840149282
3.0,15.0,108.0,0.0060988671170604
3.0,15.0,108.0,
3.0,15.0,108.0,0.007457841365232
3.0,15.0,108.0,0.0011434755815002
3.0,16.0,111.0,0.0015867679034188
3.0,15.0,109.0,0.0024172970472328
3.0,15.0,109.0,0.0021086313055594
3.0,15.0,109.0,
3.0,15.0,108.0,0.0021069403445258
3.0,15.0,109.0,0.0019834769962874
3.0,15.0,108.0,0.0019364082806644
3.0,15.0,108.0,0.0001644083112666
3.0,15.0,108.0,0.001941632154072
3.0,15.0,109.0,0.0003884616255001
3.0,15.0,108.0,0.000873820277017
3.0,15.0,108.0,
3.0,15.0,109.0,0.0010976880352163
3.0,15.0,108.0,0.0013441708627502
3.0,15.0,108.0,0.0014251141349615
3.0,15.0,108.0,0.0003384070355731
3.0,15.0,108.0,0.0014228822438665
3.0,15.0,109.0,0.0003612025447739
3.0,15.0,108.0,0.0007608152244298
3.0,15.0,108.0,0.0017407439509965
3.0,15.0,108.0,
3.0,15.0,108.0,0.0003721813555707
3.0,15.0,108.0,
3.0,15.0,108.0,0.009411799766767
3.0,15.0,108.0,0.0029595719788542
