"TOA5","8543","CR1000X","8543","CR1000X.Std.05.01","CPU:Est_meteo1.CR1X","5308","Gases"
"2022-01-01 02:20:00",133508,"0.013","0.111","0.473","0.068","11.6","765.0","65.2"
"2022-01-01 02:21:00",133509,"0.013","0.111","0.472","0.069","11.6","765.1","65.2"
"2022-01-01 02:22:00",133510,"0.013","0.111","0.470","0.070","11.6","765.1","65.1"
"2022-01-01 02:23:00",133511,"0.012","0.111","0.471","0.071","11.7","765.1","64.8"
"2022-01-01 02:24:00",133512,"0.012","0.111","0.470","0.071","11.7","765.1","64.7"
"2022-01-01 02:25:00",133513,"0.012","0.110","0.468","0.072","11.7","765.1","64.6"
"2022-01-01 02:26:00",133514,"0.012","0.111","0.467","0.073","11.7","765.1","64.4"
"2022-01-01 02:27:00",133515,"0.012","0.111","0.465","0.073","11.7","765.1","64.3"
"2022-01-01 02:28:00",133516,"0.011","0.111","0.463","0.073","11.7","765.1","64.2"
"2022-01-01 02:29:00",133517,"0.011","0.111","0.463","0.074","11.7","765.1","64.0"
"2022-01-01 02:30:00",133518,"0.011","0.111","0.463","0.074","11.7","765.0","64.1"
"2022-01-01 02:31:00",133519,"0.011","0.111","0.464","0.074","11.6","765.1","64.1"
"2022-01-01 02:32:00",133520,"0.011","0.111","0.465","0.075","11.7","765.1","64.0"
"2022-01-01 02:33:00",133521,"0.011","0.111","0.466","0.075","11.7","765.1","64.0"
"2022-01-01 02:34:00",133522,"0.011","0.111","0.465","0.076","11.7","765.1","63.7"
"2022-01-01 02:35:00",133523,"0.011","0.111","0.463","0.077","11.7","765.1","63.6"
"2022-01-01 02:36:00",133524,"0.011","0.111","0.461","0.078","11.7","765.1","63.6"
"2022-01-01 02:37:00",133525,"0.011","0.111","0.459","0.078","11.7","765.1","63.6"
"2022-01-01 02:38:00",133526,"0.011","0.111","0.457","0.078","11.7","765.1","63.6"
"2022-01-01 02:39:00",133527,"0.011","0.111","0.455","0.078","11.7","765.1","63.6"
"2022-01-01 02:40:00",133528,"0.010","0.111","0.453","0.078","11.7","764.9","63.7"
"2022-01-01 02:41:00",133529,"0.010","0.111","0.451","0.079","11.7","765.1","63.8"
"2022-01-01 02:42:00",133530,"0.010","0.110","0.451","0.079","11.7","765.1","63.7"
"2022-01-01 02:43:00",133531,"0.010","0.110","0.450","0.079","11.7","765.1","63.6"
"2022-01-01 02:44:00",133532,"0.010","0.110","0.448","0.080","11.8","765.1","63.6"
"2022-01-01 02:45:00",133533,"0.010","0.110","0.446","0.080","11.8","765.1","63.5"
"2022-01-01 02:46:00",133534,"0.010","0.110","0.443","0.079","11.8","765.1","63.4"
"2022-01-01 02:47:00",133535,"0.009","0.110","0.440","0.078","11.8","765.1","63.3"
"2022-01-01 02:48:00",133536,"0.009","0.110","0.436","0.078","11.8","765.1","63.2"
"2022-01-01 02:49:00",133537,"0.008","0.111","0.433","0.079","11.8","765.1","63.3"
"2022-01-01 02:50:00",133538,"0.008","0.111","0.430","0.081","11.8","765.0","63.3"
"2022-01-01 02:51:00",133539,"0.009","0.111","0.428","0.080","11.8","765.1","63.2"
"2022-01-01 02:52:00",133540,"0.009","0.111","0.428","0.080","11.9","765.1","63.0"
"2022-01-01 02:53:00",133541,"0.012","0.111","0.428","0.080","11.9","765.1","62.8"
"2022-01-01 02:54:00",133542,"0.012","0.111","0.428","0.069","12.0","765.1","62.4"
"2022-01-01 02:55:00",133543,"0.012","0.111","0.427","0.070","12.0","765.1","62.5"
"2022-01-01 02:56:00",133544,"0.012","0.111","0.427","0.070","11.9","765.1","62.5"
"2022-01-01 02:57:00",133545,"0.012","0.110","0.431","0.069","11.9","765.1","62.9"
"2022-01-01 02:58:00",133546,"0.012","0.110","0.438","0.069","12.0","765.1","62.9"
"2022-01-01 02:59:00",133547,"0.012","0.110","0.444","0.068","12.0","765.1","62.9"
"2022-01-01 03:00:00",133548,"0.013","0.110","0.448","0.068","12.0","765.0","62.9"
"2022-01-01 03:01:00",133549,"0.013","0.110","0.452","0.066","12.0","765.1","62.9"
"2022-01-01 03:02:00",133550,"0.009","0.110","0.457","0.064","11.9","765.1","63.2"
"2022-01-01 03:03:00",133551,"0.008","0.111","0.462","0.074","11.9","765.1","63.1"
"2022-01-01 03:04:00",133552,"0.009","0.111","0.467","0.074","12.0","765.1","63.1"
"2022-01-01 03:05:00",133553,"0.012","0.110","0.468","0.072","12.0","765.1","62.4"
"2022-01-01 03:06:00",133554,"0.012","0.110","0.465","0.062","12.0","765.1","62.6"
"2022-01-01 03:07:00",133555,"0.008","0.111","0.465","0.063","11.9","765.1","63.4"
"2022-01-01 03:08:00",133556,"0.009","0.111","0.472","0.072","11.9","765.2","64.3"
"2022-01-01 03:09:00",133557,"0.010","0.111","0.482","0.070","11.7","765.2","64.7"
"2022-01-01 03:10:00",133558,"0.011","0.111","0.493","0.068","11.8","765.0","64.8"
"2022-01-01 03:11:00",133559,"0.011","0.111","0.499","0.066","11.7","765.2","65.1"
"2022-01-01 03:12:00",133560,"0.012","0.111","0.507","0.065","12.0","765.2","64.7"
"2022-01-01 03:13:00",133561,"0.011","0.112","0.508","0.064","12.0","765.2","64.0"
"2022-01-01 03:14:00",133562,"0.011","0.111","0.502","0.064","12.1","765.2","63.7"
"2022-01-01 03:15:00",133563,"0.011","0.111","0.495","0.065","12.2","765.2","63.2"
"2022-01-01 03:16:00",133564,"0.014","0.111","0.491","0.066","12.0","765.2","62.1"
"2022-01-01 03:17:00",133565,"0.014","0.110","0.488","0.058","12.1","765.2","61.4"
"2022-01-01 03:18:00",133566,"0.013","0.110","0.481","0.059","12.2","765.2","60.9"
"2022-01-01 03:19:00",133567,"0.013","0.109","0.473","0.060","12.2","765.2","60.3"
"2022-01-01 03:20:00",133568,"0.013","0.109","0.466","0.061","12.1","765.0","60.4"
"2022-01-01 03:21:00",133569,"0.013","0.109","0.460","0.062","12.1","765.1","60.6"
"2022-01-01 03:22:00",133570,"0.012","0.109","0.457","0.062","12.1","765.1","60.5"
"2022-01-01 03:23:00",133571,"0.012","0.109","0.454","0.064","12.1","765.1","60.4"
"2022-01-01 03:24:00",133572,"0.012","0.110","0.451","0.065","12.2","765.2","60.3"
"2022-01-01 03:25:00",133573,"0.012","0.110","0.450","0.065","12.1","765.1","60.8"
"2022-01-01 03:26:00",133574,"0.012","0.110","0.450","0.065","12.1","765.1","61.3"
"2022-01-01 03:27:00",133575,"0.012","0.110","0.451","0.065","12.1","765.1","61.1"
"2022-01-01 03:28:00",133576,"0.012","0.109","0.452","0.065","12.2","765.1","60.6"
"2022-01-01 03:29:00",133577,"0.012","0.109","0.450","0.065","12.2","765.1","60.3"
"2022-01-01 03:30:00",133578,"0.012","0.108","0.446","0.066","12.1","765.0","60.2"
"2022-01-01 03:31:00",133579,"0.013","0.108","0.445","0.066","11.9","765.1","60.7"
"2022-01-01 03:32:00",133580,"0.013","0.108","0.446","0.065","11.9","765.1","61.1"
"2022-01-01 03:33:00",133581,"0.012","0.108","0.448","0.065","11.8","765.1","61.4"
"2022-01-01 03:34:00",133582,"0.012","0.109","0.451","0.066","11.9","765.0","61.6"
"2022-01-01 03:35:00",133583,"0.012","0.109","0.453","0.066","12.0","765.0","61.3"
"2022-01-01 03:36:00",133584,"0.012","0.109","0.453","0.067","12.1","765.0","60.9"
"2022-01-01 03:37:00",133585,"0.012","0.109","0.451","0.067","12.1","765.0","60.6"
"2022-01-01 03:38:00",133586,"0.012","0.109","0.447","0.068","11.9","765.0","61.0"
"2022-01-01 03:39:00",133587,"0.012","0.109","0.445","0.069","12.0","765.0","61.0"
"2022-01-01 03:40:00",133588,"0.012","0.109","0.442","0.068","12.1","764.9","60.9"
"2022-01-01 03:41:00",133589,"0.013","0.108","0.438","0.068","12.0","765.0","61.0"
"2022-01-01 03:42:00",133590,"0.013","0.108","0.436","0.067","11.9","765.0","61.4"
"2022-01-01 03:43:00",133591,"0.012","0.109","0.437","0.068","11.8","765.0","61.9"
"2022-01-01 03:44:00",133592,"0.012","0.109","0.435","0.068","11.8","765.0","62.0"
"2022-01-01 03:45:00",133593,"0.012","0.110","0.434","0.067","11.8","765.0","62.2"
"2022-01-01 03:46:00",133594,"0.012","0.110","0.434","0.068","11.8","765.0","62.2"
"2022-01-01 03:47:00",133595,"0.012","0.110","0.435","0.068","11.9","765.0","62.3"
"2022-01-01 03:48:00",133596,"0.011","0.110","0.435","0.068","11.8","765.0","62.3"
"2022-01-01 03:49:00",133597,"0.011","0.110","0.435","0.069","11.8","765.0","62.4"
"2022-01-01 03:50:00",133598,"0.012","0.109","0.434","0.069","11.7","764.9","62.6"
"2022-01-01 03:51:00",133599,"0.012","0.109","0.431","0.067","11.8","765.0","62.4"
"2022-01-01 03:52:00",133600,"0.012","0.109","0.428","0.066","11.7","765.0","62.4"
"2022-01-01 03:53:00",133601,"0.012","0.109","0.424","0.066","11.7","764.9","62.4"
"2022-01-01 03:54:00",133602,"0.012","0.109","0.419","0.067","11.8","765.0","62.1"
"2022-01-01 03:55:00",133603,"0.012","0.109","0.415","0.067","11.8","765.0","61.9"
"2022-01-01 03:56:00",133604,"0.012","0.109","0.408","0.068","11.8","764.9","62.0"
"2022-01-01 03:57:00",133605,"0.011","0.109","0.405","0.068","11.8","765.0","62.0"
"2022-01-01 03:58:00",133606,"0.011","0.109","0.405","0.069","11.9","765.0","61.6"
"2022-01-01 03:59:00",133607,"0.011","0.109","0.405","0.069","11.9","765.0","61.6"
"2022-01-01 04:00:00",133608,"0.011","0.109","0.398","0.069","12.0","765.0","61.1"
"2022-01-01 04:01:00",133609,"0.010","0.109","0.390","0.068","11.9","764.9","61.2"
"2022-01-01 04:02:00",133610,"0.009","0.110","0.384","0.067","11.8","765.0","61.4"
"2022-01-01 04:03:00",133611,"0.009","0.110","0.380","0.068","11.8","765.0","61.4"
"2022-01-01 04:04:00",133612,"0.009","0.110","0.375","0.068","11.8","765.0","61.5"
"2022-01-01 04:05:00",133613,"0.008","0.109","0.370","0.069","11.8","765.0","61.6"
"2022-01-01 04:06:00",133614,"0.008","0.109","0.366","0.069","11.9","765.0","61.1"
"2022-01-01 04:07:00",133615,"0.008","0.109","0.359","0.070","11.8","765.0","61.4"
"2022-01-01 04:08:00",133616,"0.008","0.109","0.356","0.070","11.8","765.0","61.8"
"2022-01-01 04:09:00",133617,"0.008","0.110","0.358","0.071","11.7","765.0","62.4"
"2022-01-01 04:10:00",133618,"0.008","0.111","0.362","0.073","11.7","765.0","62.8"
"2022-01-01 04:11:00",133619,"0.005","0.111","0.368","0.072","11.6","764.9","63.6"
"2022-01-01 04:12:00",133620,"0.005","0.111","0.374","0.081","11.5","765.0","63.8"
"2022-01-01 04:13:00",133621,"0.005","0.112","0.380","0.079","11.4","765.0","64.3"
"2022-01-01 04:14:00",133622,"0.005","0.112","0.386","0.079","11.4","765.1","64.8"
"2022-01-01 04:15:00",133623,"0.005","0.113","0.393","0.078","11.3","765.1","65.4"
"2022-01-01 04:16:00",133624,"0.005","0.113","0.401","0.078","11.4","765.1","64.5"
"2022-01-01 04:17:00",133625,"0.005","0.113","0.399","0.079","11.6","765.1","63.5"
"2022-01-01 04:18:00",133626,"0.009","0.112","0.391","0.079","11.6","765.1","62.6"
"2022-01-01 04:19:00",133627,"0.009","0.111","0.383","0.068","11.5","765.1","62.6"
"2022-01-01 04:20:00",133628,"0.008","0.111","0.377","0.070","11.6","765.1","62.4"
"2022-01-01 04:21:00",133629,"0.009","0.110","0.370","0.071","11.7","765.0","62.2"
"2022-01-01 04:22:00",133630,"0.008","0.110","0.363","0.070","11.7","765.1","62.3"
"2022-01-01 04:23:00",133631,"0.008","0.110","0.358","0.071","11.5","765.1","62.3"
"2022-01-01 04:24:00",133632,"0.008","0.109","0.354","0.072","11.3","765.1","62.8"
"2022-01-01 04:25:00",133633,"0.008","0.109","0.352","0.073","11.4","765.1","62.9"
"2022-01-01 04:26:00",133634,"0.005","0.108","0.349","0.073","11.4","765.1","63.0"
"2022-01-01 04:27:00",133635,"0.005","0.108","0.347","0.085","11.3","765.1","63.2"
"2022-01-01 04:28:00",133636,"0.006","0.108","0.347","0.083","11.2","765.1","63.6"
"2022-01-01 04:29:00",133637,"0.006","0.108","0.346","0.081","11.1","765.1","63.8"
"2022-01-01 04:30:00",133638,"0.007","0.108","0.345","0.080","11.0","765.1","63.8"
"2022-01-01 04:31:00",133639,"0.007","0.108","0.342","0.079","11.1","765.0","63.9"
"2022-01-01 04:32:00",133640,"0.006","0.107","0.338","0.079","11.2","765.1","63.5"
"2022-01-01 04:33:00",133641,"0.006","0.106","0.333","0.080","11.2","765.1","63.5"
"2022-01-01 04:34:00",133642,"0.006","0.106","0.331","0.081","11.1","765.1","63.5"
"2022-01-01 04:35:00",133643,"0.006","0.105","0.328","0.082","11.2","765.2","63.4"
"2022-01-01 04:36:00",133644,"0.006","0.105","0.326","0.081","11.2","765.2","63.1"
"2022-01-01 04:37:00",133645,"0.006","0.105","0.324","0.081","11.1","765.2","63.3"
"2022-01-01 04:38:00",133646,"0.006","0.105","0.322","0.081","11.1","765.2","63.5"
"2022-01-01 04:39:00",133647,"0.006","0.105","0.320","0.082","11.1","765.2","63.6"
"2022-01-01 04:40:00",133648,"0.005","0.105","0.316","0.082","11.1","765.2","64.0"
"2022-01-01 04:41:00",133649,"0.005","0.105","0.313","0.083","11.1","765.0","64.1"
"2022-01-01 04:42:00",133650,"0.005","0.105","0.312","0.083","11.1","765.2","64.3"
"2022-01-01 04:43:00",133651,"0.005","0.106","0.311","0.083","11.1","765.2","64.4"
"2022-01-01 04:44:00",133652,"0.005","0.107","0.310","0.085","11.2","765.2","64.2"
"2022-01-01 04:45:00",133653,"0.005","0.107","0.310","0.086","11.2","765.2","64.0"
"2022-01-01 04:46:00",133654,"0.005","0.108","0.310","0.086","11.0","765.2","64.3"
"2022-01-01 04:47:00",133655,"0.005","0.108","0.308","0.086","11.0","765.2","64.5"
"2022-01-01 04:48:00",133656,"0.005","0.108","0.307","0.085","10.9","765.2","64.8"
"2022-01-01 04:49:00",133657,"0.005","0.108","0.304","0.085","10.8","765.2","65.1"
"2022-01-01 04:50:00",133658,"0.005","0.109","0.303","0.084","10.9","765.2","65.3"
"2022-01-01 04:51:00",133659,"0.004","0.109","0.301","0.084","10.9","765.1","65.3"
"2022-01-01 04:52:00",133660,"0.003","0.110","0.299","0.085","11.0","765.2","65.2"
